"Data","Investor Obligacji kat. A","Investor Obligacji kat. I","Investor Obligacji kat. P"
"1998-01-05",100.0,"",""
"1998-01-06",100.0,"",""
"1998-01-07",100.0,"",""
"1998-01-08",100.13,"",""
"1998-01-09",100.19,"",""
"1998-01-12",100.23,"",""
"1998-01-13",100.41,"",""
"1998-01-14",100.47,"",""
"1998-01-15",100.53,"",""
"1998-01-16",100.58,"",""
"1998-01-19",100.75,"",""
"1998-01-20",100.81,"",""
"1998-01-21",100.87,"",""
"1998-01-22",100.92,"",""
"1998-01-23",100.98,"",""
"1998-01-26",101.15,"",""
"1998-01-27",101.21,"",""
"1998-01-28",101.21,"",""
"1998-01-29",101.29,"",""
"1998-01-30",101.4,"",""
"1998-02-02",101.49,"",""
"1998-02-03",101.48,"",""
"1998-02-04",101.57,"",""
"1998-02-05",101.69,"",""
"1998-02-06",101.81,"",""
"1998-02-09",101.92,"",""
"1998-02-10",102.0,"",""
"1998-02-11",102.11,"",""
"1998-02-12",102.12,"",""
"1998-02-13",102.17,"",""
"1998-02-16",102.35,"",""
"1998-02-17",102.44,"",""
"1998-02-18",102.47,"",""
"1998-02-19",102.56,"",""
"1998-02-20",102.62,"",""
"1998-02-23",102.79,"",""
"1998-02-24",102.85,"",""
"1998-02-25",102.89,"",""
"1998-02-26",102.95,"",""
"1998-02-27",103.02,"",""
"1998-03-02",103.11,"",""
"1998-03-03",103.2,"",""
"1998-03-04",103.31,"",""
"1998-03-05",103.34,"",""
"1998-03-06",103.42,"",""
"1998-03-09",103.44,"",""
"1998-03-10",103.57,"",""
"1998-03-11",103.59,"",""
"1998-03-12",103.7,"",""
"1998-03-13",103.76,"",""
"1998-03-16",103.92,"",""
"1998-03-17",103.98,"",""
"1998-03-18",104.03,"",""
"1998-03-19",104.06,"",""
"1998-03-20",104.11,"",""
"1998-03-23",104.28,"",""
"1998-03-24",104.21,"",""
"1998-03-25",104.33,"",""
"1998-03-26",104.39,"",""
"1998-03-27",104.46,"",""
"1998-03-30",104.6,"",""
"1998-03-31",104.65,"",""
"1998-04-01",104.72,"",""
"1998-04-02",104.82,"",""
"1998-04-06",105.06,"",""
"1998-04-07",105.1,"",""
"1998-04-08",105.12,"",""
"1998-04-09",105.19,"",""
"1998-04-14",105.48,"",""
"1998-04-15",105.52,"",""
"1998-04-16",105.57,"",""
"1998-04-17",105.62,"",""
"1998-04-20",105.82,"",""
"1998-04-21",105.88,"",""
"1998-04-22",105.92,"",""
"1998-04-23",105.99,"",""
"1998-04-24",106.04,"",""
"1998-04-27",106.21,"",""
"1998-05-20",107.49,"",""
"1998-05-21",107.55,"",""
"1998-05-22",107.6,"",""
"1998-05-25",107.74,"",""
"1998-05-26",107.79,"",""
"1998-05-27",107.94,"",""
"1998-05-28",108.01,"",""
"1998-05-29",108.08,"",""
"1998-06-01",108.24,"",""
"1998-06-02",108.3,"",""
"1998-06-03",108.35,"",""
"1998-06-04",108.39,"",""
"1998-06-05",108.44,"",""
"1998-06-08",108.6,"",""
"1998-06-09",108.64,"",""
"1998-06-10",108.68,"",""
"1998-06-15",108.95,"",""
"1998-06-16",108.99,"",""
"1998-06-17",109.04,"",""
"1998-06-18",109.09,"",""
"1998-06-19",109.13,"",""
"1998-06-22",109.3,"",""
"1998-06-23",109.35,"",""
"1998-06-24",109.43,"",""
"1998-06-25",109.48,"",""
"1998-06-26",109.53,"",""
"1998-06-29",109.7,"",""
"1998-06-30",110.45,"",""
"1998-07-01",110.5,"",""
"1998-07-02",110.57,"",""
"1998-07-03",110.81,"",""
"1998-07-06",110.97,"",""
"1998-07-07",110.99,"",""
"1998-07-08",111.01,"",""
"1998-07-09",111.05,"",""
"1998-07-10",111.08,"",""
"1998-07-13",111.22,"",""
"1998-07-14",111.26,"",""
"1998-07-15",111.32,"",""
"1998-07-16",111.38,"",""
"1998-07-17",111.43,"",""
"1998-07-20",111.57,"",""
"1998-07-21",111.62,"",""
"1998-07-22",111.66,"",""
"1998-07-23",113.25,"",""
"1998-07-24",115.16,"",""
"1998-07-27",115.35,"",""
"1998-07-28",115.39,"",""
"1998-07-29",115.43,"",""
"1998-07-30",115.47,"",""
"1998-07-31",115.54,"",""
"1998-08-03",115.73,"",""
"1998-08-04",115.79,"",""
"1998-08-05",115.84,"",""
"1998-08-06",115.91,"",""
"1998-08-07",115.96,"",""
"1998-08-10",116.12,"",""
"1998-08-11",116.19,"",""
"1998-08-12",116.25,"",""
"1998-08-13",116.3,"",""
"1998-08-14",116.34,"",""
"1998-08-17",116.5,"",""
"1998-08-18",116.55,"",""
"1998-08-19",116.58,"",""
"1998-08-20",116.62,"",""
"1998-08-21",116.66,"",""
"1998-08-24",116.78,"",""
"1998-08-25",116.81,"",""
"1998-08-26",116.85,"",""
"1998-08-27",116.9,"",""
"1998-08-28",116.94,"",""
"1998-08-31",117.07,"",""
"1998-09-01",117.1,"",""
"1998-09-02",117.14,"",""
"1998-09-03",117.19,"",""
"1998-09-04",117.24,"",""
"1998-09-07",117.42,"",""
"1998-09-08",117.46,"",""
"1998-09-09",117.57,"",""
"1998-09-10",117.66,"",""
"1998-09-11",117.71,"",""
"1998-09-14",117.83,"",""
"1998-09-15",117.88,"",""
"1998-09-16",117.92,"",""
"1998-09-17",117.95,"",""
"1998-09-18",117.99,"",""
"1998-09-21",118.09,"",""
"1998-09-22",118.13,"",""
"1998-09-23",118.17,"",""
"1998-09-24",118.21,"",""
"1998-09-25",118.24,"",""
"1998-09-28",118.36,"",""
"1998-09-29",118.4,"",""
"1998-09-30",118.45,"",""
"1998-10-01",118.49,"",""
"1998-10-02",118.53,"",""
"1998-10-05",118.66,"",""
"1998-10-06",118.64,"",""
"1998-10-07",118.81,"",""
"1998-10-08",118.82,"",""
"1998-10-09",118.86,"",""
"1998-10-12",118.98,"",""
"1998-10-13",119.03,"",""
"1998-10-14",119.07,"",""
"1998-10-15",119.29,"",""
"1998-10-16",119.33,"",""
"1998-10-19",119.57,"",""
"1998-10-20",119.62,"",""
"1998-10-21",119.66,"",""
"1998-10-22",119.7,"",""
"1998-10-23",119.81,"",""
"1998-10-26",119.85,"",""
"1998-10-27",119.88,"",""
"1998-10-28",119.93,"",""
"1998-10-29",119.98,"",""
"1998-10-30",119.95,"",""
"1998-11-02",120.03,"",""
"1998-11-03",120.11,"",""
"1998-11-04",120.17,"",""
"1998-11-05",120.96,"",""
"1998-11-06",121.0,"",""
"1998-11-09",121.11,"",""
"1998-11-10",121.15,"",""
"1998-11-12",121.21,"",""
"1998-11-13",121.25,"",""
"1998-11-16",121.35,"",""
"1998-11-17",121.39,"",""
"1998-11-18",121.42,"",""
"1998-11-19",121.54,"",""
"1998-11-20",124.12,"",""
"1998-11-23",124.27,"",""
"1998-11-24",124.36,"",""
"1998-11-25",124.43,"",""
"1998-11-26",124.48,"",""
"1998-11-27",124.53,"",""
"1998-11-30",124.68,"",""
"1998-12-01",124.75,"",""
"1998-12-02",124.82,"",""
"1998-12-03",124.86,"",""
"1998-12-04",124.91,"",""
"1998-12-07",125.02,"",""
"1998-12-08",125.16,"",""
"1998-12-09",125.19,"",""
"1998-12-10",125.26,"",""
"1998-12-11",125.29,"",""
"1998-12-14",125.42,"",""
"1998-12-15",125.45,"",""
"1998-12-16",125.5,"",""
"1998-12-17",125.52,"",""
"1998-12-18",125.57,"",""
"1998-12-21",125.67,"",""
"1998-12-22",125.66,"",""
"1998-12-23",125.7,"",""
"1998-12-28",125.91,"",""
"1998-12-29",125.96,"",""
"1998-12-30",126.05,"",""
"1998-12-31",126.15,"",""
"1999-01-04",126.29,"",""
"1999-01-05",126.32,"",""
"1999-01-06",126.36,"",""
"1999-01-07",126.86,"",""
"1999-01-08",126.96,"",""
"1999-01-11",127.13,"",""
"1999-01-12",127.19,"",""
"1999-01-13",127.22,"",""
"1999-01-14",127.27,"",""
"1999-01-15",127.25,"",""
"1999-01-18",127.37,"",""
"1999-01-19",127.46,"",""
"1999-01-20",127.54,"",""
"1999-01-21",127.64,"",""
"1999-01-22",127.66,"",""
"1999-01-25",127.76,"",""
"1999-01-26",127.8,"",""
"1999-01-27",127.83,"",""
"1999-01-28",127.83,"",""
"1999-01-29",127.88,"",""
"1999-02-01",127.97,"",""
"1999-02-02",128.02,"",""
"1999-02-03",128.09,"",""
"1999-02-04",128.1,"",""
"1999-02-05",128.04,"",""
"1999-02-08",128.28,"",""
"1999-02-09",128.31,"",""
"1999-02-10",128.35,"",""
"1999-02-11",128.36,"",""
"1999-02-12",128.4,"",""
"1999-02-15",128.49,"",""
"1999-02-16",128.52,"",""
"1999-02-17",128.56,"",""
"1999-02-18",128.58,"",""
"1999-02-19",128.61,"",""
"1999-02-22",128.7,"",""
"1999-02-23",128.74,"",""
"1999-02-24",128.73,"",""
"1999-02-25",128.75,"",""
"1999-02-26",128.77,"",""
"1999-03-01",128.79,"",""
"1999-03-02",128.86,"",""
"1999-03-03",128.91,"",""
"1999-03-04",128.94,"",""
"1999-03-05",128.97,"",""
"1999-03-08",129.05,"",""
"1999-03-09",129.06,"",""
"1999-03-10",129.08,"",""
"1999-03-11",129.07,"",""
"1999-03-12",129.12,"",""
"1999-03-15",129.28,"",""
"1999-03-16",129.32,"",""
"1999-03-17",129.36,"",""
"1999-03-18",129.42,"",""
"1999-03-19",129.5,"",""
"1999-03-22",129.54,"",""
"1999-03-23",129.48,"",""
"1999-03-24",129.5,"",""
"1999-03-25",129.6,"",""
"1999-03-26",129.63,"",""
"1999-03-29",129.8,"",""
"1999-03-30",129.84,"",""
"1999-03-31",129.96,"",""
"1999-04-01",129.96,"",""
"1999-04-06",130.15,"",""
"1999-04-07",130.16,"",""
"1999-04-08",130.16,"",""
"1999-04-09",130.21,"",""
"1999-04-12",130.22,"",""
"1999-04-13",130.3,"",""
"1999-04-14",130.3,"",""
"1999-04-15",130.69,"",""
"1999-04-16",130.72,"",""
"1999-04-19",130.8,"",""
"1999-04-20",130.82,"",""
"1999-04-21",130.84,"",""
"1999-04-22",130.89,"",""
"1999-04-23",130.93,"",""
"1999-04-26",131.01,"",""
"1999-04-27",131.06,"",""
"1999-04-28",131.09,"",""
"1999-04-29",131.14,"",""
"1999-04-30",131.18,"",""
"1999-05-04",131.31,"",""
"1999-05-05",131.35,"",""
"1999-05-06",131.36,"",""
"1999-05-07",131.39,"",""
"1999-05-10",131.5,"",""
"1999-05-11",131.56,"",""
"1999-05-12",131.59,"",""
"1999-05-13",131.62,"",""
"1999-05-14",131.66,"",""
"1999-05-17",131.76,"",""
"1999-05-18",131.8,"",""
"1999-05-19",131.83,"",""
"1999-05-20",131.87,"",""
"1999-05-21",131.84,"",""
"1999-05-24",131.95,"",""
"1999-05-25",131.98,"",""
"1999-05-26",132.02,"",""
"1999-05-27",132.05,"",""
"1999-05-28",132.09,"",""
"1999-05-31",132.2,"",""
"1999-06-01",132.24,"",""
"1999-06-02",132.28,"",""
"1999-06-07",132.43,"",""
"1999-06-08",132.47,"",""
"1999-06-09",132.52,"",""
"1999-06-10",132.54,"",""
"1999-06-11",132.58,"",""
"1999-06-14",132.66,"",""
"1999-06-15",132.71,"",""
"1999-06-16",132.74,"",""
"1999-06-17",132.77,"",""
"1999-06-18",132.81,"",""
"1999-06-21",132.91,"",""
"1999-06-22",132.95,"",""
"1999-06-23",132.97,"",""
"1999-06-24",133.0,"",""
"1999-06-25",132.94,"",""
"1999-06-28",133.04,"",""
"1999-06-29",133.07,"",""
"1999-06-30",133.11,"",""
"1999-07-01",133.15,"",""
"1999-07-02",133.19,"",""
"1999-07-05",133.29,"",""
"1999-07-06",133.32,"",""
"1999-07-07",133.35,"",""
"1999-07-08",133.38,"",""
"1999-07-09",133.4,"",""
"1999-07-12",133.49,"",""
"1999-07-13",133.53,"",""
"1999-07-14",133.6,"",""
"1999-07-15",133.61,"",""
"1999-07-16",133.69,"",""
"1999-07-19",133.76,"",""
"1999-07-20",133.79,"",""
"1999-07-21",133.82,"",""
"1999-07-22",133.85,"",""
"1999-07-23",133.86,"",""
"1999-07-26",133.94,"",""
"1999-07-27",134.03,"",""
"1999-07-28",134.09,"",""
"1999-07-29",134.13,"",""
"1999-07-30",134.19,"",""
"1999-08-02",134.25,"",""
"1999-08-03",134.26,"",""
"1999-08-04",134.29,"",""
"1999-08-05",134.32,"",""
"1999-08-06",134.37,"",""
"1999-08-09",134.47,"",""
"1999-08-10",134.48,"",""
"1999-08-11",133.73,"",""
"1999-08-12",133.72,"",""
"1999-08-13",134.53,"",""
"1999-08-16",134.6,"",""
"1999-08-17",134.63,"",""
"1999-08-18",134.64,"",""
"1999-08-19",134.74,"",""
"1999-08-20",134.68,"",""
"1999-08-23",134.73,"",""
"1999-08-24",134.71,"",""
"1999-08-25",134.72,"",""
"1999-08-26",134.82,"",""
"1999-08-27",134.88,"",""
"1999-08-30",134.99,"",""
"1999-08-31",135.04,"",""
"1999-09-01",135.09,"",""
"1999-09-02",135.14,"",""
"1999-09-03",135.18,"",""
"1999-09-06",135.24,"",""
"1999-09-07",135.26,"",""
"1999-09-08",135.23,"",""
"1999-09-09",135.3,"",""
"1999-09-10",135.3,"",""
"1999-09-13",135.4,"",""
"1999-09-14",135.39,"",""
"1999-09-15",135.46,"",""
"1999-09-16",135.51,"",""
"1999-09-17",135.55,"",""
"1999-09-20",135.55,"",""
"1999-09-21",135.62,"",""
"1999-09-22",135.69,"",""
"1999-09-23",135.66,"",""
"1999-09-24",135.67,"",""
"1999-09-27",135.71,"",""
"1999-09-28",135.71,"",""
"1999-09-29",135.69,"",""
"1999-09-30",135.71,"",""
"1999-10-01",135.78,"",""
"1999-10-04",135.85,"",""
"1999-10-05",135.94,"",""
"1999-10-06",136.0,"",""
"1999-10-07",136.08,"",""
"1999-10-08",136.11,"",""
"1999-10-11",136.18,"",""
"1999-10-12",136.24,"",""
"1999-10-13",136.21,"",""
"1999-10-14",136.36,"",""
"1999-10-15",136.39,"",""
"1999-10-18",136.38,"",""
"1999-10-19",136.42,"",""
"1999-10-20",136.55,"",""
"1999-10-21",136.63,"",""
"1999-10-22",136.71,"",""
"1999-10-25",136.81,"",""
"1999-10-26",136.82,"",""
"1999-10-27",136.82,"",""
"1999-10-28",136.9,"",""
"1999-10-29",136.93,"",""
"1999-11-02",136.97,"",""
"1999-11-03",136.94,"",""
"1999-11-04",136.98,"",""
"1999-11-05",136.95,"",""
"1999-11-08",137.0,"",""
"1999-11-09",137.03,"",""
"1999-11-10",137.06,"",""
"1999-11-15",137.19,"",""
"1999-11-16",137.12,"",""
"1999-11-17",137.16,"",""
"1999-11-18",137.35,"",""
"1999-11-19",137.42,"",""
"1999-11-22",137.68,"",""
"1999-11-23",137.65,"",""
"1999-11-24",137.83,"",""
"1999-11-25",137.95,"",""
"1999-11-26",138.1,"",""
"1999-11-29",138.15,"",""
"1999-11-30",138.14,"",""
"1999-12-01",138.48,"",""
"1999-12-02",138.48,"",""
"1999-12-03",138.5,"",""
"1999-12-06",138.61,"",""
"1999-12-07",138.63,"",""
"1999-12-08",138.64,"",""
"1999-12-09",138.7,"",""
"1999-12-10",138.78,"",""
"1999-12-13",138.41,"",""
"1999-12-14",138.86,"",""
"1999-12-15",138.87,"",""
"1999-12-16",138.85,"",""
"1999-12-17",138.85,"",""
"1999-12-20",139.03,"",""
"1999-12-21",139.1,"",""
"1999-12-22",139.25,"",""
"1999-12-23",139.34,"",""
"1999-12-27",139.53,"",""
"1999-12-28",139.58,"",""
"1999-12-29",139.64,"",""
"2000-01-03",139.81,"",""
"2000-01-04",139.83,"",""
"2000-01-05",139.78,"",""
"2000-01-06",139.89,"",""
"2000-01-07",139.98,"",""
"2000-01-10",140.1,"",""
"2000-01-11",140.02,"",""
"2000-01-12",140.08,"",""
"2000-01-13",140.29,"",""
"2000-01-14",140.22,"",""
"2000-01-17",140.4,"",""
"2000-01-18",140.43,"",""
"2000-01-19",140.48,"",""
"2000-01-20",140.54,"",""
"2000-01-21",140.59,"",""
"2000-01-24",140.73,"",""
"2000-01-25",140.75,"",""
"2000-01-26",140.8,"",""
"2000-01-27",140.85,"",""
"2000-01-28",140.93,"",""
"2000-01-31",141.06,"",""
"2000-02-01",141.11,"",""
"2000-02-02",141.15,"",""
"2000-02-03",141.21,"",""
"2000-02-04",141.27,"",""
"2000-02-07",141.38,"",""
"2000-02-08",141.44,"",""
"2000-02-09",141.47,"",""
"2000-02-10",141.54,"",""
"2000-02-11",141.49,"",""
"2000-02-14",141.68,"",""
"2000-02-15",141.69,"",""
"2000-02-16",141.9,"",""
"2000-02-17",142.66,"",""
"2000-02-18",142.79,"",""
"2000-02-21",142.64,"",""
"2000-02-22",142.72,"",""
"2000-02-23",142.71,"",""
"2000-02-24",142.28,"",""
"2000-02-25",142.07,"",""
"2000-02-28",141.85,"",""
"2000-02-29",141.87,"",""
"2000-03-01",141.79,"",""
"2000-03-02",141.92,"",""
"2000-03-03",141.96,"",""
"2000-03-06",142.09,"",""
"2000-03-07",142.13,"",""
"2000-03-08",142.12,"",""
"2000-03-09",142.13,"",""
"2000-03-10",142.21,"",""
"2000-03-13",142.34,"",""
"2000-03-14",143.38,"",""
"2000-03-15",143.83,"",""
"2000-03-16",144.28,"",""
"2000-03-17",144.41,"",""
"2000-03-20",144.4,"",""
"2000-03-21",144.64,"",""
"2000-03-22",145.26,"",""
"2000-03-23",145.25,"",""
"2000-03-24",145.33,"",""
"2000-03-27",145.39,"",""
"2000-03-28",145.26,"",""
"2000-03-29",145.14,"",""
"2000-03-30",144.57,"",""
"2000-03-31",144.94,"",""
"2000-04-03",144.53,"",""
"2000-04-04",144.49,"",""
"2000-04-05",144.5,"",""
"2000-04-06",144.8,"",""
"2000-04-07",144.72,"",""
"2000-04-10",144.59,"",""
"2000-04-11",144.84,"",""
"2000-04-12",145.49,"",""
"2000-04-13",145.43,"",""
"2000-04-14",145.43,"",""
"2000-04-17",145.47,"",""
"2000-04-18",145.34,"",""
"2000-04-19",145.28,"",""
"2000-04-20",145.29,"",""
"2000-04-25",145.19,"",""
"2000-04-26",145.24,"",""
"2000-04-27",145.28,"",""
"2000-04-28",145.2,"",""
"2000-05-04",145.35,"",""
"2000-05-05",145.35,"",""
"2000-05-08",145.39,"",""
"2000-05-09",145.3,"",""
"2000-05-10",145.46,"",""
"2000-05-11",145.36,"",""
"2000-05-12",145.36,"",""
"2000-05-15",145.25,"",""
"2000-05-16",145.18,"",""
"2000-05-17",145.03,"",""
"2000-05-18",145.02,"",""
"2000-05-19",144.65,"",""
"2000-05-22",144.68,"",""
"2000-05-23",144.69,"",""
"2000-05-24",144.81,"",""
"2000-05-25",144.97,"",""
"2000-05-26",144.48,"",""
"2000-05-29",144.49,"",""
"2000-05-30",144.85,"",""
"2000-05-31",145.22,"",""
"2000-06-01",145.9,"",""
"2000-06-02",145.92,"",""
"2000-06-05",146.05,"",""
"2000-06-06",145.86,"",""
"2000-06-07",145.6,"",""
"2000-06-08",145.53,"",""
"2000-06-09",145.53,"",""
"2000-06-12",145.66,"",""
"2000-06-13",145.69,"",""
"2000-06-14",145.71,"",""
"2000-06-15",145.67,"",""
"2000-06-16",145.48,"",""
"2000-06-19",145.49,"",""
"2000-06-20",145.65,"",""
"2000-06-21",145.58,"",""
"2000-06-23",145.43,"",""
"2000-06-26",145.46,"",""
"2000-06-27",145.42,"",""
"2000-06-28",145.4,"",""
"2000-06-29",145.47,"",""
"2000-06-30",145.54,"",""
"2000-07-03",145.92,"",""
"2000-07-04",146.13,"",""
"2000-07-05",146.45,"",""
"2000-07-06",146.42,"",""
"2000-07-07",146.41,"",""
"2000-07-10",146.56,"",""
"2000-07-11",146.63,"",""
"2000-07-12",146.64,"",""
"2000-07-13",146.59,"",""
"2000-07-14",146.64,"",""
"2000-07-17",146.63,"",""
"2000-07-18",146.69,"",""
"2000-07-19",146.63,"",""
"2000-07-20",146.64,"",""
"2000-07-21",146.94,"",""
"2000-07-24",147.08,"",""
"2000-07-25",147.01,"",""
"2000-07-26",147.06,"",""
"2000-07-27",147.17,"",""
"2000-07-28",147.17,"",""
"2000-07-31",147.25,"",""
"2000-08-01",147.29,"",""
"2000-08-02",147.27,"",""
"2000-08-03",147.36,"",""
"2000-08-04",147.37,"",""
"2000-08-07",147.46,"",""
"2000-08-08",147.56,"",""
"2000-08-09",147.57,"",""
"2000-08-10",147.62,"",""
"2000-08-11",147.64,"",""
"2000-08-14",147.74,"",""
"2000-08-16",147.8,"",""
"2000-08-17",147.62,"",""
"2000-08-18",147.7,"",""
"2000-08-21",147.78,"",""
"2000-08-22",147.76,"",""
"2000-08-23",147.77,"",""
"2000-08-24",147.91,"",""
"2000-08-25",148.04,"",""
"2000-08-28",148.13,"",""
"2000-08-29",148.16,"",""
"2000-08-30",148.14,"",""
"2000-08-31",148.48,"",""
"2000-09-01",148.45,"",""
"2000-09-04",148.65,"",""
"2000-09-05",148.72,"",""
"2000-09-06",148.73,"",""
"2000-09-07",148.71,"",""
"2000-09-08",148.65,"",""
"2000-09-11",148.72,"",""
"2000-09-12",148.52,"",""
"2000-09-13",148.66,"",""
"2000-09-14",149.27,"",""
"2000-09-15",149.46,"",""
"2000-09-18",149.26,"",""
"2000-09-19",149.41,"",""
"2000-09-20",149.57,"",""
"2000-09-21",149.36,"",""
"2000-09-22",149.57,"",""
"2000-09-25",149.98,"",""
"2000-09-26",150.19,"",""
"2000-09-27",150.25,"",""
"2000-09-28",150.47,"",""
"2000-09-29",150.31,"",""
"2000-10-02",150.19,"",""
"2000-10-03",149.91,"",""
"2000-10-04",150.24,"",""
"2000-10-05",149.94,"",""
"2000-10-06",149.89,"",""
"2000-10-09",150.0,"",""
"2000-10-10",149.69,"",""
"2000-10-11",149.95,"",""
"2000-10-12",150.23,"",""
"2000-10-13",150.41,"",""
"2000-10-16",150.71,"",""
"2000-10-17",150.13,"",""
"2000-10-18",150.18,"",""
"2000-10-19",150.39,"",""
"2000-10-20",150.03,"",""
"2000-10-23",150.01,"",""
"2000-10-24",150.23,"",""
"2000-10-25",150.08,"",""
"2000-10-26",149.8,"",""
"2000-10-27",149.46,"",""
"2000-10-30",150.0,"",""
"2000-10-31",150.54,"",""
"2000-11-02",150.45,"",""
"2000-11-03",150.8,"",""
"2000-11-06",150.58,"",""
"2000-11-07",150.61,"",""
"2000-11-08",150.62,"",""
"2000-11-09",150.63,"",""
"2000-11-10",150.8,"",""
"2000-11-13",151.27,"",""
"2000-11-14",151.28,"",""
"2000-11-15",151.08,"",""
"2000-11-16",150.95,"",""
"2000-11-17",151.13,"",""
"2000-11-20",151.1,"",""
"2000-11-21",150.92,"",""
"2000-11-22",150.96,"",""
"2000-11-23",150.83,"",""
"2000-11-24",150.93,"",""
"2000-11-27",150.86,"",""
"2000-11-28",150.7,"",""
"2000-11-29",150.75,"",""
"2000-11-30",151.59,"",""
"2000-12-01",151.58,"",""
"2000-12-04",152.08,"",""
"2000-12-05",152.49,"",""
"2000-12-06",152.15,"",""
"2000-12-07",151.98,"",""
"2000-12-08",152.28,"",""
"2000-12-11",152.03,"",""
"2000-12-12",152.18,"",""
"2000-12-13",151.75,"",""
"2000-12-14",151.54,"",""
"2000-12-15",151.61,"",""
"2000-12-18",152.17,"",""
"2000-12-19",152.08,"",""
"2000-12-20",151.59,"",""
"2000-12-21",151.54,"",""
"2000-12-22",152.06,"",""
"2000-12-27",152.11,"",""
"2000-12-28",152.24,"",""
"2000-12-29",151.94,"",""
"2001-01-02",152.19,"",""
"2001-01-03",152.5,"",""
"2001-01-04",152.73,"",""
"2001-01-05",152.98,"",""
"2001-01-08",153.01,"",""
"2001-01-09",153.13,"",""
"2001-01-10",152.82,"",""
"2001-01-11",153.3,"",""
"2001-01-12",153.46,"",""
"2001-01-15",153.56,"",""
"2001-01-16",153.11,"",""
"2001-01-17",152.9,"",""
"2001-01-18",152.76,"",""
"2001-01-19",152.91,"",""
"2001-01-22",152.99,"",""
"2001-01-23",152.88,"",""
"2001-01-24",153.13,"",""
"2001-01-25",152.83,"",""
"2001-01-26",152.6,"",""
"2001-01-29",152.94,"",""
"2001-01-30",152.85,"",""
"2001-01-31",152.47,"",""
"2001-02-01",152.73,"",""
"2001-02-02",153.2,"",""
"2001-02-05",152.56,"",""
"2001-02-06",152.78,"",""
"2001-02-07",153.0,"",""
"2001-02-08",152.86,"",""
"2001-02-09",152.78,"",""
"2001-02-12",153.1,"",""
"2001-02-13",153.29,"",""
"2001-02-14",153.16,"",""
"2001-02-15",152.74,"",""
"2001-02-16",152.57,"",""
"2001-02-19",152.51,"",""
"2001-02-20",152.71,"",""
"2001-02-21",152.73,"",""
"2001-02-22",152.87,"",""
"2001-02-23",152.98,"",""
"2001-02-26",152.95,"",""
"2001-02-27",153.13,"",""
"2001-02-28",152.91,"",""
"2001-03-01",153.14,"",""
"2001-03-02",152.71,"",""
"2001-03-05",152.57,"",""
"2001-03-06",152.82,"",""
"2001-03-07",152.58,"",""
"2001-03-08",152.47,"",""
"2001-03-09",152.82,"",""
"2001-03-12",153.08,"",""
"2001-03-13",152.91,"",""
"2001-03-14",153.37,"",""
"2001-03-15",153.05,"",""
"2001-03-16",153.19,"",""
"2001-03-19",152.46,"",""
"2001-03-20",153.14,"",""
"2001-03-21",153.23,"",""
"2001-03-22",152.91,"",""
"2001-03-23",152.78,"",""
"2001-03-26",152.97,"",""
"2001-03-27",152.75,"",""
"2001-03-28",152.89,"",""
"2001-03-29",152.77,"",""
"2001-03-30",152.21,"",""
"2001-04-02",152.15,"",""
"2001-04-03",151.91,"",""
"2001-04-04",152.06,"",""
"2001-04-05",152.39,"",""
"2001-04-06",152.52,"",""
"2001-04-09",152.45,"",""
"2001-04-10",152.43,"",""
"2001-04-11",152.23,"",""
"2001-04-12",152.1,"",""
"2001-04-17",152.07,"",""
"2001-04-18",151.84,"",""
"2001-04-19",151.71,"",""
"2001-04-20",151.45,"",""
"2001-04-23",152.3,"",""
"2001-04-24",153.33,"",""
"2001-04-25",153.97,"",""
"2001-04-26",152.79,"",""
"2001-04-27",152.74,"",""
"2001-04-30",152.61,"",""
"2001-05-02",152.17,"",""
"2001-05-04",151.9,"",""
"2001-05-07",152.57,"",""
"2001-05-08",152.43,"",""
"2001-05-09",152.03,"",""
"2001-05-10",151.99,"",""
"2001-05-11",152.41,"",""
"2001-05-14",151.99,"",""
"2001-05-15",152.45,"",""
"2001-05-16",152.38,"",""
"2001-05-17",152.38,"",""
"2001-05-18",152.26,"",""
"2001-05-21",152.16,"",""
"2001-05-22",152.08,"",""
"2001-05-23",151.94,"",""
"2001-05-24",151.44,"",""
"2001-05-25",151.44,"",""
"2001-05-28",151.53,"",""
"2001-05-29",151.79,"",""
"2001-05-30",151.84,"",""
"2001-05-31",151.75,"",""
"2001-06-01",151.4,"",""
"2001-06-04",151.06,"",""
"2001-06-05",151.23,"",""
"2001-06-06",150.95,"",""
"2001-06-07",151.25,"",""
"2001-06-08",151.22,"",""
"2001-06-11",151.1,"",""
"2001-06-12",150.85,"",""
"2001-06-13",150.93,"",""
"2001-06-15",151.28,"",""
"2001-06-18",151.68,"",""
"2001-06-19",151.71,"",""
"2001-06-20",151.62,"",""
"2001-06-21",151.72,"",""
"2001-06-22",151.82,"",""
"2001-06-25",151.96,"",""
"2001-06-26",152.3,"",""
"2001-06-27",152.68,"",""
"2001-06-28",152.88,"",""
"2001-06-29",152.06,"",""
"2001-07-02",151.99,"",""
"2001-07-03",152.1,"",""
"2001-07-04",151.82,"",""
"2001-07-05",151.81,"",""
"2001-07-06",151.6,"",""
"2001-07-09",152.0,"",""
"2001-07-10",152.67,"",""
"2001-07-11",152.22,"",""
"2001-07-12",152.21,"",""
"2001-07-13",152.73,"",""
"2001-07-16",153.09,"",""
"2001-07-17",153.24,"",""
"2001-07-18",153.39,"",""
"2001-07-19",153.77,"",""
